country_code,Name,year,nd_gain_score,co2_emissions_per_capita,coal_electricity_pct,energy_use_per_capita,gdp_constant_usd,gdp_per_capita_constant,ghg_emissions_per_capita,renewable_electricity_pct,renewable_final_energy_pct,LEV2_CROSS_SEC_CG,LEV3_BAN_PHOUT_COAL,LEV3_CARBONTAX_I,LEV3_NZ,LEV4_BAN_COAL_STAT,LEV4_BAN_EXTRAC_DATE,LEV4_CARBONTAX_T,LEV4_EE_MANDATE,LEV4_ETS_E_GHG,LEV4_FIT_SOL_PR,LEV4_NZ_DATE,LEV4_RENEWABLE_EXP
ISR,Israel,2008,61.3252953505827,9.27417633537653,62.0655777968808,3130.72173959461,237930977208.346,32554.0413211945,10.8791593695271,0.0387712496271995,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISR,Israel,2009,60.3170424504753,8.95687720423213,62.532722513089,2874.86147474045,240875924092.824,32178.5727387015,10.4162658971893,0.113892524723677,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
ISR,Israel,2010,60.869273405136,9.43716879164699,58.5226399959038,3043.56517574048,254206817526.885,33344.7213294093,10.9822787134687,0.279616323326108,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,2.0
ISR,Israel,2011,61.1305658870661,9.16057585825028,58.9681289587453,2981.37242150116,268235973747.568,34540.6749784398,10.787491308043,0.627517678206374,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,2.0
ISR,Israel,2012,60.7440633360567,9.80845711396245,61.5218564490016,2968.58833913788,274800159647.141,34738.6587001,11.4531192718539,0.767467699438113,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,2.0
ISR,Israel,2013,60.7524446095471,8.47298219492524,52.3931442735768,2662.60942480489,286027695014.037,35489.5086561247,10.1787207643154,0.883172159619054,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,2.0
ISR,Israel,2014,61.4722461383812,8.02420974475699,49.5551937908013,2528.01855666417,296827610046.146,36129.3146105805,9.672578112638,1.56611250883857,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0
ISR,Israel,2015,61.7042258385121,8.11347119962769,45.8443620963473,2607.84399987972,303469434072.296,36213.1041481958,9.88822329089152,2.02318375735683,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0
ISR,Israel,2016,61.2748224592442,7.90452843435525,36.1418439716312,2569.21718310487,317003511449.31,37093.7879065422,9.74087292300491,2.6341172079134,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0
ISR,Israel,2017,60.8961828757024,7.78383620442312,32.6196175783905,2481.51602271413,330783435889.189,37963.0491190696,9.55836479864116,2.87841711735674,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0
ISR,Israel,2018,60.8856055756569,7.14844418426622,29.962405469351,2490.06554012289,344027669320.131,38729.6426036983,8.99658891340568,3.10037304225393,3.8,0.0,4.25,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0
ISR,Israel,2019,60.6609270586005,7.21388336646786,30.3137525915688,2407.97500275888,356792803355.853,39407.2016076709,9.09815551137619,4.71589495507947,4.5,0.0,4.75,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0
ISR,Israel,2020,61.6529459425922,6.66216318867945,26.2962758010071,2453.62703150387,349579824803.208,37935.5432717179,8.55793208972231,6.20373803331304,5.6,0.0,4.75,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0
ITA,Italy,2000,57.2111160847296,7.97861399862471,11.0337947014362,3012.48356350836,1856863206512.55,32609.66746283,9.45091635876915,2.41491319074179,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,Italy,2001,57.3200574188582,7.96252086434695,13.1806256451428,3020.75373063924,1894119928193.34,33243.599343976,9.41358581283905,2.70158920174332,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,Italy,2002,57.5059352450105,8.07424104162591,14.1855606500372,3035.91851152815,1899232719747.26,33267.4474482048,9.5575666864904,3.0836838710582,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,Italy,2003,57.4597163720151,8.37573927880229,15.0117052986893,3164.10814422149,1900496731461.62,33110.1698494812,9.86520644614042,3.46965809639177,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,Italy,2004,57.4250811355642,8.51073142040319,16.7718817064286,3162.43494730256,1928510465814.16,33348.9744820456,9.97795209840517,3.80098039538878,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,Italy,2005,58.0761954045439,8.4768648141216,16.2723617792617,3204.1351997897,1943213635518.5,33407.6754716472,9.94960826543278,4.07309540037998,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
ITA,Italy,2006,58.4258827182221,8.34804384209065,16.0568698049478,3162.24131154867,1978181374737.88,33873.0493680093,9.71170975903521,4.3420147013412,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
ITA,Italy,2007,58.6171726519048,8.17482777618523,15.8448741107469,3132.89653716264,2007108163772.48,34159.9109244074,9.54197091587555,4.74718290340154,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
ITA,Italy,2008,58.0688162378497,7.85286143845028,15.2260834142826,3067.89962633863,1986572667176.02,33550.6340800063,9.21669338093425,5.18219534359039,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0
ITA,Italy,2009,57.907257966273,6.94826035580217,14.8360266403316,2848.10100531328,1881181927615.29,31587.0638416305,8.30327983059285,6.87332857206319,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0
ITA,Italy,2010,57.9734778822144,7.08186391750757,14.7101763539394,2904.35856014464,1909947188308.66,31928.5543621096,8.45154148719662,8.5593766863204,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,6.0
ITA,Italy,2011,57.7980088701462,6.9053125750862,16.5704389898903,2798.23628262725,1923230167272.61,32039.5032494316,8.24620106195493,12.275347758121,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,7.0
ITA,Italy,2012,57.2654279416448,6.55333989010063,18.0802400451755,2680.46208450702,1863124632394.25,30953.4147447427,7.91966978188706,16.8262278758475,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,7.0
ITA,Italy,2013,57.2842832729181,5.99742374656768,16.7329178829976,2576.45615324387,1829252558793.34,30330.0221599668,7.34090298662714,20.4440349751213,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,7.0
ITA,Italy,2014,58.0960794403296,5.68586837020992,16.6259867703974,2433.16257781775,1829227175768.29,30325.0287793923,7.02274593697982,22.2094293974491,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,7.0
ITA,Italy,2015,58.3109297675283,5.87319309166979,16.0385592576495,2533.02354460955,1845428048839.1,30639.8829751432,7.19801333580056,22.3967306611824,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,7.0
ITA,Italy,2016,57.9967684454805,5.80834075921169,13.2530619428713,2511.46353090755,1868241619489.51,31077.6792675211,7.14007664913761,22.6403075574513,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,10.0,0.0,7.0
ITA,Italy,2017,57.7730765868594,5.7611454316748,11.8635702937498,2557.32535513975,1898202609462.08,31635.52277108,7.10180677885223,22.8889226920867,16.4,0.0,5.25,0.0,0.0,5.0,0.0,0.0,4.0,8.0,10.0,0.0,7.0
ITA,Italy,2018,58.4673007187994,5.65886939655412,10.6848965164925,2503.3498604998,1913894038926.83,31819.3971830067,7.01384393314311,22.6578762063871,17.1,0.0,5.25,0.0,0.0,5.0,0.0,0.0,4.0,8.0,0.0,0.0,7.0
ITA,Italy,2019,58.5332207738015,5.56784056329278,7.23218752233259,2494.02659804115,1922107755078.16,32180.4341017428,6.92278523421447,23.6654279520713,17.3,0.0,5.25,0.0,6.75,5.0,0.0,0.0,5.0,8.0,0.0,5.0,7.0
ITA,Italy,2020,58.6606313188562,4.96667406979317,5.36197425596458,2313.10006204514,1751650987235.43,29469.7989238626,6.31735293806403,24.7302009403595,18.7,0.0,5.25,0.0,6.75,5.0,0.0,0.0,5.0,8.0,0.0,5.0,7.0
JPN,Japan,2000,61.1317817939055,9.80406329083986,21.3712177259999,4067.03534426909,3986755544463.82,31430.631130325,10.8621066988324,1.21126417621112,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN,Japan,2001,61.0001656637668,9.67360734256659,23.2303265404838,3990.10602386433,4002148544212.9,31476.0520665746,10.6675868469276,1.23173957506127,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN,Japan,2002,60.8153442049981,9.92193416768018,24.5421835310596,3992.91998129661,4003827945767.2,31416.1241772309,10.8655121817255,1.25826382250419,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN,Japan,2003,61.5393743154978,9.95886797475689,26.2557407517587,3956.90048891144,4065291729517.45,31830.217584972,10.877238916989,1.38646887221084,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN,Japan,2004,61.9502874759825,9.91730575058116,26.3433416539499,4085.4919552124,4154163710039.3,32515.1158024695,10.8044755441801,1.4431385231074,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN,Japan,2005,63.2009951556633,10.0074734098753,27.0456586907351,4066.44200433533,4229100705435.58,33098.5474664881,10.8755738692838,1.79142812823537,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN,Japan,2006,67.0424645832142,9.82400472413847,26.150153054163,4064.36044717698,4287138774362.24,33531.518563066,10.634885103321,1.83889678774992,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN,Japan,2007,66.9358069423216,10.0916024093562,26.751931507881,4020.80546615948,4350758602405.54,33990.0360341367,10.8898289857111,1.89603924845033,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN,Japan,2008,66.9777612009474,9.53253711064086,27.0293291754192,3867.13557310575,4297492743392.88,33557.6454041595,10.302093500855,1.92664457774794,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN,Japan,2009,67.2284496713026,9.03961045553586,27.0600178270773,3709.02326188514,4052826324003.77,31651.0837739562,9.7670831803947,1.97794357693338,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN,Japan,2010,68.5862504892383,9.50311626454283,27.0948952488321,3900.21212768124,4218907820178.57,32942.2020783835,10.2534567033653,1.93394655256348,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,1.0
JPN,Japan,2011,68.5816617318904,9.93397401297005,27.2536323351202,3620.18019068219,4219912322040.1,33011.1342301291,10.6637550554239,2.24035263676289,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,2.0
JPN,Japan,2012,68.7703689892108,10.2516011251361,30.1182913412267,3536.70253450885,4277925608846.49,33518.4449368599,10.9798070971331,2.46447210248094,4.7,0.0,0.0,4.0,0.0,0.0,0.0,3.0,5.0,0.0,10.0,0.0,2.0
JPN,Japan,2013,69.1548689098733,10.3847926556554,32.0454438418595,3567.33780517627,4363702302793.37,34239.8862473488,11.1243328494645,3.17090710168712,5.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,5.0,0.0,9.0,0.0,2.0
JPN,Japan,2014,66.8187250727032,10.0063625506773,32.6701395504459,3445.81632921551,4376627829634.98,34386.9058552671,10.737824884503,4.27991876983703,5.6,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0,9.0,0.0,5.0
JPN,Japan,2015,66.3771383074841,9.69456115651128,33.3652618135377,3400.59271053608,4444930651964.18,34960.6393843385,10.4169583375937,5.55725588882088,6.2,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,9.0,0.0,6.0
JPN,Japan,2016,65.6092317225444,9.66865261733136,32.2460272165904,3370.8877963853,4478437728050.46,35242.199377148,10.3948456042054,6.69775835351678,6.4,0.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,9.0,0.0,6.0
JPN,Japan,2017,65.9581714503722,9.55283290804272,32.2833487103225,3391.05041453219,4553466417290.11,35861.9728545672,10.2832939545727,7.76675220406082,6.9,0.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,10.0,0.0,6.0
JPN,Japan,2018,65.7800848456646,9.17213648658239,31.1481878980742,3343.05412833973,4582763011478.55,36138.5290824814,9.89345088359843,8.7805746797831,7.3,0.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,6.0
JPN,Japan,2019,65.6988390239223,8.87456666113888,31.4513807244531,3261.62024942915,4564332550096.38,36043.7844013518,9.59576729604447,10.1388571940274,7.8,0.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,6.0
JPN,Japan,2020,65.6012895140049,8.39710520271501,30.5727898983641,3046.85480668859,4374056271824.01,34642.9718743239,9.11657360546804,11.6827700825577,8.5,0.0,0.0,3.0,7.5,0.0,0.0,3.0,6.0,0.0,9.0,5.0,6.0
KOR,"Korea, Republic of",2000,60.1832381733865,9.9217579706617,38.1540217560486,3952.36285253717,835011437852.054,17763.1353417297,11.2777346020137,0.0349341957352611,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR,"Korea, Republic of",2001,60.8665051691736,10.0719727295012,39.5621049916161,3923.08094343002,874473540684.493,18460.4288193829,11.3424644254979,0.0345027731200825,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR,"Korea, Republic of",2002,61.3293576120717,10.3782797747059,39.4061851384274,4093.47640135718,942192762521.074,19775.3800655139,11.631360492794,0.0614417724575792,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR,"Korea, Republic of",2003,61.4967139794123,10.5024332706302,39.0208589808056,4137.64649746404,971162614185.718,20278.0406421178,11.695874892702,0.063865818204937,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
KOR,"Korea, Republic of",2004,61.9215111718228,10.8037309775721,39.062643408216,4255.20021526328,1021504157422.6,21244.8136800528,12.0305365032976,0.0812534080540754,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
KOR,"Korea, Republic of",2005,62.5864333656604,10.7084009751588,38.0356326618099,4324.50929706891,1066023726231.41,22123.7613066851,11.9356737524287,0.0978749008984348,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
KOR,"Korea, Republic of",2006,63.883728687726,10.8117127664204,37.6684863645886,4337.55103463972,1121936729365.41,23162.1860111297,12.0442025495036,0.135553118337872,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
KOR,"Korea, Republic of",2007,64.9562874852951,11.1126206303646,41.5865242496502,4487.98132629667,1187479862374.9,24391.7651013448,12.4061435178694,0.228110281221055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
KOR,"Korea, Republic of",2008,64.7976754269415,11.2602688410662,44.3658677201671,4512.96932152779,1223156560996.14,24934.5396367691,12.5642598871448,0.308583634198439,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
KOR,"Korea, Republic of",2009,65.1050038034682,11.2836813865383,47.5092694865461,4557.69756825002,1233184753860.86,25009.9148311999,12.597237335608,0.429444197461834,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
KOR,"Korea, Republic of",2010,66.6319883677986,12.3690482033055,46.3557409761807,4920.34159542887,1319281537670.41,26623.0487122927,13.7820046094258,0.527292475309214,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0
KOR,"Korea, Republic of",2011,66.8617363305667,12.9702684429817,43.2460951982584,5114.96282558864,1367937063745.25,27393.455357272,14.345973791828,0.557722618855225,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0
KOR,"Korea, Republic of",2012,66.8966570473717,12.8528563619499,44.7728435925119,5122.94213308196,1402787524457.73,27944.0564190045,14.2550676393415,0.670575577464052,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
KOR,"Korea, Republic of",2013,67.5311375272864,12.7317329769662,40.6168978300114,5108.23633855207,1448958816285.78,28732.711152033,14.1379744346163,0.834650729148868,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
KOR,"Korea, Republic of",2014,68.3112672603025,12.4261677995393,40.8158688738482,5136.98533019492,1495538208413.16,29470.6732991655,13.844322243953,1.07511138457889,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
KOR,"Korea, Republic of",2015,68.0015955959362,12.6198190502874,42.4711554894567,5239.00345362778,1539212301135.55,30171.7906545222,14.0075378300403,1.54467671967099,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,7.0
KOR,"Korea, Republic of",2016,67.2353681588232,12.6677788190173,41.4878489370601,5390.84042635905,1588028842393.05,31005.4072876388,14.048267552593,2.33748898796017,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,7.0
KOR,"Korea, Republic of",2017,67.4494196430384,12.952944838832,45.8433417000085,5467.82224967457,1642548917819.59,31979.9027302467,14.3723468544619,2.75473216478576,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,7.0
KOR,"Korea, Republic of",2018,67.7132025533264,13.1917269531809,44.2897404901964,5531.77957372505,1694718171579.25,32852.8887488942,14.6267607181909,3.31399440372008,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,7.0
KOR,"Korea, Republic of",2019,67.6949996492533,12.6531894575046,42.6555964152062,5334.67385872126,1733930596323.25,33496.3113815643,14.0842674973363,4.20412213714381,3.2,0.0,0.0,0.0,6.75,0.0,0.0,0.0,8.0,10.0,0.0,5.0,7.0
KOR,"Korea, Republic of",2020,67.8038210786063,11.9094442789339,37.002993775169,5195.91011087811,1721788880530.99,33215.9298928108,13.4100604791177,5.02715264887679,3.6,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,10.0,0.0,5.0,7.0
LTU,Lithuania,2000,52.7274858932501,3.33092730007635,0.0,2040.58088590544,22342117970.7075,6384.30865426374,5.83503070121296,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTU,Lithuania,2001,53.5134830927252,3.57013822101879,0.0,2388.28142241839,23790809196.6404,6854.52512826671,6.07925854942552,0.0135712831648232,17.6,5.4000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTU,Lithuania,2002,54.3861396731173,3.62197424563623,0.0,2578.77097536015,25389513378.757,7374.0979710116,6.27562577202244,0.0225720896111958,17.9,5.4000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTU,Lithuania,2003,54.712766993781,3.65786848433758,0.0,2714.29508589632,28068588415.9846,8218.69336289848,6.3493550768283,0.0359195402298851,18.1,5.4000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTU,Lithuania,2004,54.9016816678961,3.86899905983728,0.0,2784.89403569789,29893617960.0569,8851.92598922347,6.68007077130357,0.036318356334959,18.1,5.4000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTU,Lithuania,2005,55.9135349502353,4.20098792244941,0.0,2668.04972447817,32204827116.6036,9692.86853763267,7.09655419006251,0.0608766233766234,17.5,5.4000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
LTU,Lithuania,2006,57.9108093267022,4.34082416360822,0.00801153661272232,2669.90395839998,34586529059.4547,10577.2145522871,7.29839882394281,0.304438391283448,17.5,5.4000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
LTU,Lithuania,2007,58.419751980503,4.81800789405111,0.0856714499892911,2927.72851407517,38417999935.5475,11889.3545234657,8.03235483988767,1.14228599985721,17.1,5.4000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
LTU,Lithuania,2008,58.8766785144886,4.95001768164964,0.00718752246100769,2978.8832571652,39416661070.6359,12324.5197331387,8.26119189014177,1.43815136922303,18.3,5.4000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
LTU,Lithuania,2009,59.0732951864052,4.17668379432144,0.0,2771.81869908328,33567775753.9873,10612.9204044582,7.37208955280507,1.69351478057039,20.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
LTU,Lithuania,2010,59.0020041405757,4.53332954506564,0.0,2276.51776090125,33711177146.509,10884.1161852582,7.82124456216773,6.45486171508088,21.5,5.8000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
LTU,Lithuania,2011,58.8913668479422,4.72911365651569,0.0,2412.97760145453,35842949499.0897,11836.7200384033,8.29321211380677,13.1121941103277,22.7,5.8000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
LTU,Lithuania,2012,59.5188612112724,4.8479177448757,0.0,2468.16458396119,37413912227.1865,12516.6184065667,8.50883816376555,15.0703946063851,23.9,5.8000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
LTU,Lithuania,2013,60.0422843193233,4.51309413254538,0.0,2352.91337348691,38928020774.4147,13145.8069309969,8.07246939636978,21.1045779084418,26.3,5.8000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0
LTU,Lithuania,2014,61.3543661193012,4.49797821297655,0.0454855583352286,2376.27537817697,40396597406.9714,13753.1895982305,8.15343451857909,25.2899704343871,27.7,5.8000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0
LTU,Lithuania,2015,61.0022333713333,4.69257592209704,0.0,2420.60555053468,41540954817.2039,14269.8039878287,8.49452906091802,26.9410095276708,29.0,5.8000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0
LTU,Lithuania,2016,60.4938973366349,4.69887829841954,0.0,2504.98383829705,42650896790.5078,14823.107153522,8.50387078275829,38.4669479606188,31.5,5.8000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
LTU,Lithuania,2017,60.196243513909,4.91240709777077,0.0,2653.39984329273,44618059836.1503,15695.9993288456,8.76069736607427,46.2347743014091,33.8,5.8000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
LTU,Lithuania,2018,60.3198973012091,4.97247446083995,0.0,2711.1618678975,46812540124.5928,16604.9021440809,8.67441118047673,50.5326117915124,33.7,5.8000002,3.25,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
LTU,Lithuania,2019,60.7105676371661,5.08575146500164,0.0,2707.60764686504,49002127329.2631,17431.7239081591,8.77112037363456,53.497859481239,33.5,5.8000002,7.0,0.0,6.75,5.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0
LTU,Lithuania,2020,60.9623154753924,5.07196741780172,0.0,2674.06840356432,49023107998.6089,17443.65526328,8.69985400493672,41.2307413449338,31.7,5.8000002,7.0,0.0,6.75,5.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0
LUX,Luxembourg,2000,64.545013548346,20.1714416685767,0.0,7682.15555208276,40369840252.809,92527.7108705226,22.4203529681412,4.0926243567753,6.8,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,Luxembourg,2001,62.7076829505489,21.1410452409263,0.0,7986.41389470608,41610952660.8086,94243.7068360989,23.3868976841628,3.06847624922887,3.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,Luxembourg,2002,62.2416795861476,22.4851235501765,0.0,8205.47469644344,42953079744.2546,96269.5797484275,24.674174931361,1.41887506760411,1.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,Luxembourg,2003,60.4561323428619,23.1479308283329,0.0,8553.03437986234,44078183528.9345,97597.9973184565,25.2855213338352,1.73101353217343,1.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,Luxembourg,2004,61.3365439455678,25.9341402984097,0.0,9381.20382071321,45943523456.1968,100292.566948333,28.0450561564741,2.21297192642788,1.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,Luxembourg,2005,62.3160016552784,26.0434089062211,0.0,9429.92465262134,47084243707.173,101222.044353044,28.1121683385,2.82247517558731,1.9,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
LUX,Luxembourg,2006,66.2050347779119,25.2671712117333,0.0,9172.05598332149,49917168649.961,105614.178851764,27.2545314903404,3.10523886452804,2.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0
LUX,Luxembourg,2007,63.0198301900336,23.6288862545912,0.0,8779.506079749,53959794029.7992,112417.876989455,25.6209986395635,3.70357410647338,3.6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0
LUX,Luxembourg,2008,65.0113546436769,22.9460759234626,0.0,8625.43333557115,53797819880.8557,110094.791529429,24.9303182236775,4.22575203823447,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
LUX,Luxembourg,2009,65.6319187955445,21.3143076400761,0.0,7958.76292955031,52055333192.7004,104574.349049084,23.272389776268,4.19520371325426,3.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0
