country_code,Name,year,nd_gain_score,co2_emissions_per_capita,coal_electricity_pct,ghg_emissions_per_capita,renewable_electricity_pct,renewable_final_energy_pct,building_energy_codes,carbon_tax_electricity,carbon_tax_industry,carbon_tax_transport,climate_governance,coal_phaseout,congestion_charge,energy_efficiency_mandate,ets_electricity,ets_industry,feed_in_tariff_solar,fossil_extraction_ban,fossil_fuel_subsidy_reform,fossil_heating_phaseout,ice_vehicle_phaseout,ndc,net_zero_target,rdd_renewables,renewables_expansion,log_gdp_pc,log_energy_pc
DNK,Denmark,2003,0.8541055388665392,0.7804197852047009,1.0426404009338037,0.7424149621209414,1.1392956709181221,-0.2167714040065061,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,2.01406484847592,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,-0.9746230407285893,-0.9802977373487998,-0.7473668006398786,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.000604275644881,-0.8022263902469912,1.0456091824274258,0.2915992536638821
DNK,Denmark,2004,0.8921257526623566,0.5798583735976852,0.8609875110566025,0.5667518146530307,1.3791980067581928,-0.07905543563787386,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,2.028741441092224,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,-0.9746230407285893,-0.9802977373487998,-0.7473668006398786,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.3106373100824067,-0.8022263902469912,1.0796270856415384,0.2342332973140378
DNK,Denmark,2005,0.9272345331050154,0.4466481330311722,0.7797927084946951,0.4514736121808248,1.4922653397881966,0.048354084743835735,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,2.028741441092224,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,1.0208498893811362,1.0150699137267583,-0.7473668006398786,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.3106373100824067,-0.8022263902469912,1.1079834037652907,0.18309042841219478
DNK,Denmark,2006,1.3446852520503305,0.7257430239278838,1.0239362873018063,0.6534531530170037,1.2546159704235182,-0.010438019982367513,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,2.01406484847592,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,1.1945128144226356,1.1920049372467338,-0.7473668006398786,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.3106373100824067,-0.8022263902469912,1.1553841463887662,0.2917348359893986
DNK,Denmark,2007,1.3911189300565567,0.5505116058797994,0.9566685818568466,0.5163253648630927,1.4659147641253065,0.16037392643374596,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,2.028741441092224,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,0.6095253451116492,0.5982544735001376,-0.7473668006398786,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.3106373100824067,-0.8022263902469912,1.1628931677285466,0.2467064084596563
DNK,Denmark,2008,1.3779448704037902,0.41900615393269636,0.8943184535384321,0.39441553723928546,1.506904376509544,0.21387062821998037,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,2.0414840872278024,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,1.1945128144226356,1.1920049372467338,-0.7473668006398786,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.3106373100824067,-0.8022263902469912,1.1488876925275848,0.19131438956715696
DNK,Denmark,2009,1.349308282055796,0.3256870245915832,0.9144384465608102,0.3151384882298666,1.509984544778406,0.26584650154787237,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,2.0414840872278024,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,0.9534405510754725,0.9465457685664265,1.1381235011526312,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.3106373100824067,-0.8022263902469912,1.0709573420178002,0.1252169924935376
DNK,Denmark,2010,1.4168122583921552,0.32321963800159054,0.8055847293317353,0.3184659102097228,1.6272169751636636,0.38376232422150286,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,2.0414840872278024,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,0.9534405510754725,0.9465457685664265,1.1381235011526312,-0.06379009321094964,1.26389841680295,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.3106373100824067,0.5004935617315074,1.0864473516293516,0.18919476550119613
DNK,Denmark,2011,1.4921220255719791,0.11468162768289274,0.7072105171718208,0.14042294252392265,1.8124000331104495,0.5341350042519449,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,2.0414840872278024,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,1.0830456517924232,1.078370841780512,1.2620153077300236,-0.06379009321094964,1.26389841680295,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.3106373100824067,0.5004935617315074,1.0987230612521472,0.058198234123309135
DNK,Denmark,2012,1.5224045672443542,-0.09936534795001385,0.5674719801422192,-0.0326390439077168,1.9587052869871815,0.6995816640577806,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,2.0414840872278024,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,1.3646827949231681,0.8799254537223988,0.871912274118714,1.2620153077300236,-0.06379009321094964,1.26389841680295,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.3106373100824067,0.5004935617315074,1.0934584498038595,-0.014026752339431727
DNK,Denmark,2013,1.5369969069394749,-0.031071079298242526,0.7432520063655161,0.015169232453770446,1.9188242698568958,0.7046985541471138,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,2.0414840872278024,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,1.3646827949231681,0.8799254537223988,0.871912274118714,1.2620153077300236,-0.06379009321094964,1.26389841680295,4.284100835845399,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.3106373100824067,0.5004935617315074,1.1067929512781507,-0.012287902421594504
DNK,Denmark,2014,1.5719391777719676,-0.2222941450399898,0.5688012359932177,-0.14224186962354998,2.074529700496117,0.8620622411691702,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,2.0414840872278024,2.631100781719339,-0.4640980514343368,-0.2611164055357119,1.5112739705389364,0.9534405510754725,0.9465457685664265,1.3443550434021994,-0.06379009321094964,1.26389841680295,4.284100835845399,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.3106373100824067,0.5004935617315074,1.1173420229604762,-0.11236261523871514
DNK,Denmark,2015,1.5714674524606176,-0.3323280992443989,0.2674620839550415,-0.23478793726753136,2.1996540075234363,0.9682870330069377,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,2.0367311770501053,2.6313856495382253,-0.4640980514343368,-0.2611164055357119,1.5112739705389364,1.0208498893811362,1.0150699137267583,1.3443550434021994,-0.06379009321094964,1.26389841680295,4.284100835845399,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.3106373100824067,1.4908255933650212,1.1364182609793478,-0.1298928971030981
DNK,Denmark,2016,1.4053744822586527,-0.27036494894650714,0.41319869633155676,-0.18420135488491485,2.1337957154077354,0.9456411680972109,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,2.0367311770501053,2.631475499561749,-0.4640980514343368,-0.2611164055357119,1.5112739705389364,0.7991681105062187,0.7900421360506947,1.4469206830369463,-0.06379009321094964,1.26389841680295,4.284100835845399,-0.22609336757768847,1.9208436191819644,-0.3282439722903227,1.3106373100824067,1.4908255933650212,1.1676852065518626,-0.10710499872201841
DNK,Denmark,2017,1.4109993187654928,-0.3798645051527861,0.09852587623728101,-0.28078256833173837,2.2560660722728496,1.0780864056054649,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,2.0414840872278024,2.631475499561749,2.1695515925377333,-0.2611164055357119,1.5112739705389364,0.8799254537223988,0.9465457685664265,1.4810014956253892,-0.06379009321094964,1.1443273453634524,4.284100835845399,-0.22609336757768847,1.9208436191819644,-0.3282439722903227,1.2180578254684615,1.4908255933650212,1.2008076456628298,-0.10418887476033005
DNK,Denmark,2018,1.3746493009194214,-0.38809152882807824,0.16169016722994523,-0.291043941283553,2.2344054865784453,1.0608865207582279,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,2.0414840872278024,2.631475499561749,2.1695515925377333,-0.2611164055357119,1.5112739705389364,1.1407405956954375,1.1371573403503592,-0.7473668006398786,-0.06379009321094964,1.0701023539296204,4.284100835845399,4.422951637675407,1.9208436191819644,3.046656193322406,1.3106373100824067,1.5577750664983632,1.219734097402175,-0.1179846672936438
DNK,Denmark,2019,1.322831991929026,-0.5620253306806559,-0.31974841905222123,-0.43888906886778467,2.340138234433075,1.1703596895928325,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,2.0414840872278024,2.6315118076530655,2.1695515925377333,-0.2611164055357119,1.5112739705389364,1.1945128144226356,1.1920049372467338,-0.7473668006398786,-0.06379009321094964,0.9821386832312161,4.2841008902445905,4.422951637675407,1.9208436191819644,3.0467440838523028,1.3106373100824067,1.5577750664983632,1.2386009042445256,-0.17882437908093912
DNK,Denmark,2020,1.3598302723323081,-0.6840851842574718,-0.353106478042902,-0.5318263880805958,2.37400443659811,1.2629168244115394,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,2.0414840872278024,2.631617221876426,2.1695515925377333,-0.2611164055357119,1.5112739705389364,1.2448374134047613,1.2433871335272548,-0.7473668006398786,15.676415406590875,0.8753052592771632,4.2841008902445905,4.422951637675407,1.9208436191819644,3.0467440838523028,1.3106373100824067,1.5577750664983632,1.209203724491719,-0.24560425139540573
ESP,Spain,2000,-0.06308751993393327,0.07874562827526047,0.6132815995666229,0.007001545271716448,-0.2662972567216452,-0.6851612463004332,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,-0.9746230407285893,-0.9802977373487998,1.2620153077300236,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,0.8700050857346255,-0.8022263902469912,0.13435323209636355,-0.054917285759265494
ESP,Spain,2001,-0.06233736578057459,0.06765633973066515,0.4545702302164626,-0.017750111578780814,-0.09343399090917195,-0.5750542565181349,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,-0.9746230407285893,-0.9802977373487998,1.2620153077300236,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,0.7187976727107958,-0.8022263902469912,0.17085818346031217,-0.025733264546084555
ESP,Spain,2002,-0.052696787863053055,0.1430137299472818,0.5490164545336756,0.04113487707373878,0.13619382993547333,-0.7435041838560515,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,-0.9746230407285893,-0.9802977373487998,1.2620153077300236,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,0.7187976727107958,-0.8022263902469912,0.18606911566152584,-0.0020562438734936924
ESP,Spain,2003,-0.046425657612147106,0.15040088655722147,0.4164337738541345,0.04817749915169724,0.2751356800914078,-0.5750542565181349,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,-0.9746230407285893,-0.9802977373487998,1.3443550434021994,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,0.7187976727107958,-0.8022263902469912,0.19878713832392958,0.022453119220403776
ESP,Spain,2004,-0.05082010066179717,0.20598147718503318,0.40266377290701066,0.0915060904708206,0.3901975101698626,-0.6737707266551428,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,-0.9746230407285893,-0.9802977373487998,1.3443550434021994,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,0.5393442723617549,-0.8022263902469912,0.21450816855490043,0.061941486160116035
ESP,Spain,2005,-0.012779042662455288,0.2528885035818046,0.36396493138798836,0.12256135757191973,0.5279620845310181,-0.7554639151630503,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,1.0208498893811362,1.0150699137267583,1.3443550434021994,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,0.5393442723617549,-0.8022263902469912,0.23568465716630144,0.06833879708304698
ESP,Spain,2006,0.0429837727542653,0.17452070342450143,0.20124047219894722,0.0545270796644526,0.5866966614906718,-0.6181147095474768,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,1.1945128144226356,1.1920049372467338,1.3443550434021994,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,0.5393442723617549,-0.8022263902469912,0.26255843358708764,0.0446758198729078
ESP,Spain,2007,0.06247767053691066,0.20637797178029846,0.25776915164808684,0.09126029888746852,0.7050044285242116,-0.5644807754431973,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,0.6095253451116492,0.5982544735001376,1.4030188507247185,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,0.5393442723617549,-0.8022263902469912,0.28181422269619033,0.034034328255845486
ESP,Spain,2008,0.061800015820873695,0.020753020173658134,-0.07598460230337681,-0.08954860517911975,0.8619015095251582,-0.4924721817546942,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,1.1945128144226356,1.1920049372467338,1.3443550434021994,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,0.5393442723617549,-0.8022263902469912,0.2719349519006521,-0.04289918157589452
ESP,Spain,2009,0.004985813925352985,-0.2055276531263031,-0.2455430215290363,-0.2885369441871793,1.0785632048664977,-0.25955040092447323,-1.132820109994337,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,0.9534405510754725,0.9465457685664265,1.4469206830369463,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.000604275644881,-0.8022263902469912,0.21612095091232109,-0.1828665457593773
ESP,Spain,2010,-0.020367834269555612,-0.28368827094786525,-0.47670521717136133,-0.35844797166350173,1.1822138586889603,-0.07905543563787386,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,0.9289753799302982,0.9534405510754725,0.9465457685664265,1.3443550434021994,-0.06379009321094964,0.9821386832312161,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.1155068976253586,0.5004935617315074,0.21182162478652564,-0.19091253212332204
ESP,Spain,2011,0.02428466564412871,-0.27949929530282475,-0.10271279015567278,-0.366253272518864,1.2239634085805884,-0.055877055016928204,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,0.9289753799302982,1.0830456517924232,1.078370841780512,1.4030188507247185,-0.06379009321094964,0.9821386832312161,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.2180578254684615,1.3796631238431396,0.20013610829628778,-0.21905155048682626
ESP,Spain,2012,0.04707715709106969,-0.30623448730814623,0.05044460323629173,-0.39113168398772413,1.3383895089419857,0.026538213460096043,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,0.9289753799302982,0.8799254537223988,0.871912274118714,1.4469206830369463,-0.06379009321094964,1.0701023539296204,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.1155068976253586,1.3796631238431396,0.16548058848328406,-0.2230491373522378
ESP,Spain,2013,0.05567457642700668,-0.46805575185243203,-0.14560611797123932,-0.5346989708750568,1.4646046819416618,0.1052438631779093,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,0.9289753799302982,0.8799254537223988,0.871912274118714,-0.7473668006398786,-0.06379009321094964,1.0701023539296204,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,0.7187976727107958,1.3796631238431396,0.15299507243064991,-0.3209902811629717
ESP,Spain,2014,0.09696142543966457,-0.47003815644714536,-0.06116672954527192,-0.5363808175808336,1.446155057520112,0.13302061206638893,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,1.1462312231095848,0.9534405510754725,0.9465457685664265,-0.7473668006398786,-0.06379009321094964,1.0701023539296204,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,0.8700050857346255,1.3796631238431396,0.17410308232730107,-0.34923112149645597
ESP,Spain,2015,0.11787007588931533,-0.37157174930086023,0.04774967336007057,-0.4761881154560229,1.4151050745392943,0.06274899787292258,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,1.5112739705389364,1.0208498893811362,1.0150699137267583,-0.7473668006398786,-0.06379009321094964,1.0701023539296204,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.000604275644881,1.5577750664983632,0.22163326034645017,-0.2940522360129437
ESP,Spain,2016,0.11396508300302612,-0.4229727498014877,-0.1878727346093091,-0.5185789512135976,1.4247940295810488,0.09119166389243959,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,1.5112739705389364,0.7991681105062187,0.7900421360506947,-0.7473668006398786,-0.06379009321094964,1.0701023539296204,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,0.8700050857346255,1.5577750664983632,0.2546133906307837,-0.28791421380258236
ESP,Spain,2017,0.14282810431489137,-0.3369286084822074,-0.03584874023619939,-0.4506584812875685,1.4379820067806819,-0.01792861905545924,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,1.5112739705389364,0.8799254537223988,0.9465457685664265,-0.7473668006398786,-0.06379009321094964,1.1443273453634524,-0.2334248901073459,-0.22609336757768847,1.9208436191819644,-0.3282439722903227,0.3188035511039329,1.5577750664983632,0.28561731147626945,-0.2156234840861142
ESP,Spain,2018,0.11672027120482421,-0.3823694373387723,-0.1637096598498903,-0.4973468448348208,1.4411292761463266,0.1052438631779093,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,1.899616695359634,-0.2611164055357119,1.5112739705389364,1.1407405956954375,1.1371573403503592,-0.7473668006398786,-0.06379009321094964,1.1443273453634524,-0.2334248901073459,-0.22609336757768847,1.9208436191819644,3.046703734040332,1.000604275644881,1.5577750664983632,0.3084805657902106,-0.22915934487971493
ESP,Spain,2019,0.1019598171659947,-0.4971356024301459,-0.7660839542025081,-0.60538965532663,1.5195967734885596,0.09119166389243959,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,1.899616695359634,-0.2611164055357119,1.5112739705389364,1.1945128144226356,1.1920049372467338,-0.7473668006398786,-0.06379009321094964,1.1443273453634524,-0.2334248901073459,4.422951607318362,1.9208436191819644,3.046723916742219,0.8700050857346255,1.5577750664983632,0.32316220957799846,-0.281627832099447
ESP,Spain,2020,0.08844698490461175,-0.7577575811808822,-1.0896729139343353,-0.8385948910412233,1.6193536450185506,0.26584650154787237,1.0321468136120862,-0.31868564215350637,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,1.899616695359634,-0.2611164055357119,1.5112739705389364,1.2448374134047613,1.2433871335272548,-0.7473668006398786,-0.06379009321094964,1.1443273453634524,-0.2334248901073459,4.422951607318362,1.9208436191819644,3.046723916742219,0.8700050857346255,1.5577750664983632,0.18011804151497662,-0.4440850327463647
EST,Estonia,2000,-0.46975737289288744,1.0752075752480437,1.6565985040983646,0.9563658141221828,-1.3867051213610835,0.29760431388415803,-1.132820109994337,3.1007835596936597,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,-0.9746230407285893,-0.9802977373487998,-0.7473668006398786,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,-1.0739737351119736,-0.8022263902469912,-0.7774290633043518,0.1338081154130916
EST,Estonia,2001,-0.43532849026317305,1.1397050856249198,1.658335330339697,1.0173664473741482,-1.4093353539366456,0.2400421179684352,-1.132820109994337,3.1007835596936597,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,-0.9746230407285893,-0.9802977373487998,-0.7473668006398786,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,-1.0739737351119736,-0.8022263902469912,-0.7181924688738589,0.23024433059276436
EST,Estonia,2002,-0.3911516503543203,1.0657609761470295,1.6703743584021742,0.9616545840490448,-1.2868672428977432,0.26584650154787237,-1.132820109994337,3.1007835596936597,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,-0.9746230407285893,-0.9802977373487998,-0.7473668006398786,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,-1.0739737351119736,-0.8022263902469912,-0.6485315706991782,0.13283748821378838
EST,Estonia,2003,-0.36380334360836825,1.3186874878667751,1.6845531470939932,1.1663468243891335,-1.233346100679845,0.30389133887345,-1.132820109994337,3.1007835596936597,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,-0.9746230407285893,-0.9802977373487998,0.9308286383640563,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,-1.0739737351119736,-0.8022263902469912,-0.5715436310018015,0.27019215224759596
EST,Estonia,2004,-0.31629544575690366,1.3874503507997125,1.6862029504009335,1.232492415850571,-1.2231160185480328,0.31015726048883846,-1.132820109994337,3.1007835596936597,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,-0.9746230407285893,-0.9802977373487998,0.9308286383640563,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,-1.0739737351119736,-0.8022263902469912,-0.5006660069602372,0.38568789483526106
EST,Estonia,2005,-0.23681982023527448,1.4029275075084522,1.6723025474055027,1.2386713367957662,-0.9230118011857504,0.2400421179684352,-1.132820109994337,3.1007835596936597,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,1.0208498893811362,1.0150699137267583,0.9308286383640563,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,-1.0739737351119736,-0.8022263902469912,-0.4031069117224595,0.4115567099360752
EST,Estonia,2006,0.16570200011047703,1.3439375560098914,1.6661037241432501,1.1908329926602972,-0.7744284214502418,0.12611673974617957,-1.132820109994337,3.140627292447229,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,1.1945128144226356,1.1920049372467338,0.9308286383640563,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,-1.0739737351119736,-0.8022263902469912,-0.3006602770274981,0.40801307077488164
EST,Estonia,2007,0.22737741182547402,1.7453435888820357,1.7055390166856637,1.5319894388455948,-0.8498147046524194,0.22044861108623592,-1.132820109994337,3.140627292447229,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,0.6095253451116492,0.5982544735001376,0.9308286383640563,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,-1.0739737351119736,-0.8022263902469912,-0.21865895458611168,0.6700025987685208
EST,Estonia,2008,0.303588678116189,1.522871070777947,1.6794693701420733,1.363475066836304,-0.6122746026934285,0.3411762211768548,-1.132820109994337,3.1438165180356274,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,1.1945128144226356,1.1920049372467338,1.1381235011526312,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,-1.0739737351119736,-0.8022263902469912,-0.27164445173077933,0.46271187924186424
EST,Estonia,2009,0.30346352593376236,1.1267785732086169,1.656114718394177,1.0587264219239507,0.2678663237091201,0.5562716716808149,-1.132820109994337,3.1439062857642677,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,0.9534405510754725,0.9465457685664265,1.1381235011526312,-0.06379009321094964,-0.9037525453476021,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,-1.0739737351119736,-0.8022263902469912,-0.4332230666734235,0.12587165914265785
EST,Estonia,2010,0.3624893046801172,1.676330405678702,1.6168703863417568,1.5083412531113374,0.5009576548673992,0.6159007326332903,-1.132820109994337,3.1438165180356274,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,0.9534405510754725,0.9465457685664265,1.1381235011526312,-0.06379009321094964,1.26389841680295,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,-1.0739737351119736,-0.8022263902469912,-0.4062838493528975,0.5700540702170398
EST,Estonia,2011,0.3442790159840389,1.6961161875242474,1.6067805688890935,1.5250572875957853,0.6019699583925529,0.6105531570374777,-1.132820109994337,3.1439062857642677,-0.2929304033857258,-0.5033740092586794,-0.38079327208712127,-0.4640980514343368,-0.2611164055357119,-0.7871988627262974,1.0830456517924232,1.078370841780512,1.2620153077300236,-0.06379009321094964,1.26389841680295,-0.2334248901073459,-0.22609336757768847,-0.5247597904995895,-0.3282439722903227,1.3106373100824067,-0.8022263902469912,-0.32759928527984455,0.5289396391639456
