country_code,Name,year,nd_gain_score,coal_electricity_pct,energy_use_per_capita,gdp_constant_usd,gdp_per_capita_constant,renewable_electricity_pct,renewable_final_energy_pct,LEV2_CROSS_SEC_CG,LEV3_BAN_PHOUT_COAL,LEV3_CARBONTAX_I,LEV3_NZ,LEV4_BAN_COAL_STAT,LEV4_BAN_EXTRAC_DATE,LEV4_CARBONTAX_T,LEV4_EE_MANDATE,LEV4_ETS_E_GHG,LEV4_FIT_SOL_PR,LEV4_NZ_DATE,LEV4_RENEWABLE_EXP
MEX,Mexico,2019,48.8860757983101,7.63903388689078,1469.65350320528,1277682078094.17,10159.4448364319,9.87361010225177,10.3,0.0,4.75,1.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0,9.0
MEX,Mexico,2020,48.9473490385039,5.23870718625375,1366.42722558757,1170944075446.26,9234.64362317923,12.5898417467586,12.3,4.0,4.75,1.0,0.0,5.0,0.0,2.0,4.0,6.0,0.0,0.0,9.0
MEX,Mexico,2021,48.6361018161207,5.38857079905556,1417.70559078908,1241768434200.36,9728.05680032556,13.9554574985336,13.0,4.0,4.75,1.0,0.0,5.0,0.0,2.0,4.0,6.0,0.0,0.0,9.0
MEX,Mexico,2022,48.6113349838413,7.31933292155652,1525.73516114419,1287835026749.81,10013.2479236143,,,4.0,4.75,2.0,3.5,5.0,0.0,2.0,4.0,6.0,0.0,5.0,9.0
MEX,Mexico,2023,48.7384836133905,8.63588980675848,1559.78994657193,1331023107619.63,10259.1766616403,,,4.0,4.75,2.0,3.5,5.0,0.0,2.0,1.0,6.0,0.0,5.0,9.0
RUS,Russian Federation,2015,58.9034392100827,14.851846855961,4785.19572494067,1363482182197.71,9277.7138671875,0.169662327735438,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0
RUS,Russian Federation,2016,59.9660869039705,15.7146877145447,4917.54083897618,1366123111808.03,9269.3193359375,0.160007626219897,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0
RUS,Russian Federation,2017,59.9345679702944,15.9696533270949,4999.07990773733,1391065651845.68,9418.9140625,0.176730440249733,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0
RUS,Russian Federation,2018,60.4989667513036,15.9548127375923,5259.90837585133,1430116278515.49,9674.787109375,0.202496114673843,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0
RUS,Russian Federation,2019,60.8671040450662,16.7864772998827,5065.14820867318,1461551317106.21,9882.0244140625,0.268245337461168,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0
RUS,Russian Federation,2020,60.1437340865572,16.154935406872,5044.85366917672,1422766794794.99,9632.3251953125,0.401953991448764,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0
RUS,Russian Federation,2021,59.4654889190094,16.155633525844,5681.39248037781,1506233291759.56,10231.318359375,0.490596127705673,3.5,0.0,0.0,0.0,3.75,0.0,0.0,0.0,8.0,0.0,0.0,3.0,2.0
RUS,Russian Federation,2022,58.5664831546122,16.2940698689577,5601.08435085175,1484605556957.56,10119.0625,,,0.0,0.0,0.0,5.75,0.0,0.0,0.0,8.0,0.0,0.0,3.0,2.0
RUS,Russian Federation,2023,58.384897958142,,,1545214947189.49,10562.0263671875,,,0.0,0.0,0.0,5.75,0.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0
SAU,Saudi Arabia,2015,52.8086558197234,0.0,7786.91651664863,693414400000.0,23256.1549553531,0.0127345044562439,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
SAU,Saudi Arabia,2016,54.1156343730832,0.0,7521.58911581712,705230509999.152,22783.0328538685,0.0124340423917374,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
SAU,Saudi Arabia,2017,54.0424713729958,0.0,7707.05632967392,713567089638.542,23035.1199977707,0.0184114400771668,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
SAU,Saudi Arabia,2018,54.3377596431262,0.0,7650.66372475004,736593549189.516,24393.5188306638,0.0562269019434493,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
SAU,Saudi Arabia,2019,55.9150204024871,0.0,7668.22165933444,748759049109.6,24905.6697428558,0.0688617116501273,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
SAU,Saudi Arabia,2020,57.7993293093837,0.0,7170.88694947248,720270347023.097,22827.671935548,0.0676715363808973,0.1,0.0,4.25,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
SAU,Saudi Arabia,2021,57.1070884326765,0.0,7465.87573152761,767229070838.89,24922.6716948944,0.0653198949792136,0.1,0.0,4.25,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,9.0
SAU,Saudi Arabia,2022,57.674672228281,,7529.60103058863,859301066620.788,26706.917926066,,,0.0,4.25,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,9.0
SAU,Saudi Arabia,2023,58.2281367154928,,,863963569239.897,25634.8237547841,,,0.0,4.25,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,6.0
TUR,Turkey,2015,53.6850729953663,29.0950902083023,1646.83631130339,865460050683.656,11064.6494504662,6.30874808524618,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,4.0
TUR,Turkey,2016,52.7917108175785,33.6262062330544,1724.54363987712,894225044186.927,11279.6169531569,8.38776566280866,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,4.0
TUR,Turkey,2017,53.5415297437192,32.7896204549965,1828.02986770908,964205820086.089,12005.6459824832,9.76210403092066,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,9.0
TUR,Turkey,2018,53.6833085525568,37.1547337443119,1771.33742856964,997645953748.995,12255.0082146169,12.4123575710053,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,9.0
TUR,Turkey,2019,54.5015292243998,37.1487708006331,1774.19625722275,1010631549472.6,12238.2950220128,14.2949255833391,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,9.0
TUR,Turkey,2020,55.0642014923147,34.4998255641451,1762.01062220058,1028853867659.94,12338.643833135,16.3852782659446,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,9.0
TUR,Turkey,2021,55.3160102350826,30.8858369457731,1894.62719281739,1150372769727.98,13670.938029516,18.7108026636951,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,6.0,4.0,9.0
TUR,Turkey,2022,55.3057512644463,34.3746098258415,1841.55630679263,1212967141770.11,14273.5747654873,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,6.0,4.0,9.0
TUR,Turkey,2023,55.2981786793522,35.9537125394084,1849.53592344542,1274162834489.99,14932.8851363122,,,0.0,0.0,0.0,7.75,0.0,0.0,0.0,4.0,0.0,7.0,4.0,9.0
USA,United States,2015,68.5879798176069,34.0732643852126,6789.64733291075,18206020741000.0,56572.9188996063,7.35254388360494,8.9,,,,,,,,,,,,
USA,United States,2016,67.9723037999352,31.3286000724658,6663.4963294418,18537270454435.6,57151.4708448372,8.50075843849591,9.3,,,,,,,,,,,,
USA,United States,2017,68.1110272776041,30.827999443826,6590.83509745633,18992846546661.7,58151.7021391854,9.700691811457,9.7,,,,,,,,,,,,
USA,United States,2018,67.8088322943394,28.5527483493205,6738.27272433986,19556270302218.3,59526.665698712,10.0478956277699,9.9,,,,,,,,,,,,
USA,United States,2019,67.0721879928559,24.3530384173999,6700.93033990565,20061570168697.6,60750.9898621637,10.8666213545367,10.2,,,,,,,,,,,,
USA,United States,2020,66.6957616287533,20.0882948834085,6141.53125755889,19627632559934.5,59194.6665172031,12.6817482828225,11.0,,,,,,,,,,,,
USA,United States,2021,66.9151274072797,22.6659071437519,6445.83409243358,20816096100824.5,62680.2503585805,14.0077934914494,10.9,,,,,,,,,,,,
USA,United States,2022,66.7935944477448,20.3164902183759,6511.68841394546,21339074561820.0,63886.1317069841,,,,,,,,,,,,,,
USA,United States,2023,66.7646656881949,16.6638854819688,6363.50015820072,21955252291273.6,65186.5977244157,,,,,,,,,,,,,,
ZAF,South Africa,2015,48.2326592001325,89.7330315835853,2257.19467617813,346709790458.563,6112.27382485974,1.17749294025756,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0
ZAF,South Africa,2016,49.2590301474284,89.4396372657242,2311.76901865151,349013858372.625,6095.295060428,1.52918135526831,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0
ZAF,South Africa,2017,48.4241695194125,88.6714432415907,2283.45815447669,353055253707.071,6125.6920507497,2.10801774753659,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0
ZAF,South Africa,2018,48.0358608395161,88.2619531429775,2184.87777550689,358551560868.533,6117.2701406047,2.6560763191457,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0
ZAF,South Africa,2019,48.0577502522081,86.9816302054678,2231.91074710296,359483563936.676,6032.82972598668,2.94907438559548,8.7,0.0,0.0,6.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,9.0
ZAF,South Africa,2020,47.9514814059421,87.064599763695,2037.46194166103,337307318679.639,5569.58483319272,3.40421090426309,9.8,2.0,0.0,6.0,7.5,0.0,0.0,3.0,6.0,0.0,0.0,5.0,9.0
ZAF,South Africa,2021,48.2422431020177,83.1709379710998,2124.62297436572,353695896167.047,5750.90937479584,3.67059683870362,9.7,2.0,0.0,6.0,7.5,0.0,0.0,4.0,6.0,0.0,0.0,5.0,9.0
ZAF,South Africa,2022,48.0207414757767,82.7050466220564,1938.30644693274,360975440918.611,5786.86505344736,,,2.0,0.0,7.0,7.5,0.0,0.0,4.0,6.0,0.0,0.0,5.0,9.0
ZAF,South Africa,2023,48.108901390221,81.599065017073,1938.50916018053,363885280375.697,5756.55049453121,,,3.4000001,1.0,6.0,7.5,0.0,0.0,4.0,6.0,0.0,0.0,5.0,7.0
